"county_fips","county","state","year","name","population","unisured population","uninsured rate"
27109,"Olmsted","MN",2020,"Olmsted County, MN","132,911","6,212","4.7"
27109,"Olmsted","MN",2006,"Olmsted County, MN","122,819","9,450","7.7"
27109,"Olmsted","MN",2008,"Olmsted County, MN","122,763","8,725","7.1"
27109,"Olmsted","MN",2019,"Olmsted County, MN","132,283","7,185","5.4"
27109,"Olmsted","MN",2014,"Olmsted County, MN","127,857","7,320","5.7"
27109,"Olmsted","MN",2012,"Olmsted County, MN","125,963","9,613","7.6"
27109,"Olmsted","MN",2018,"Olmsted County, MN","131,177","5,237","4.0"
27109,"Olmsted","MN",2015,"Olmsted County, MN","128,432","5,398","4.2"
27109,"Olmsted","MN",2009,"Olmsted County, MN","124,298","9,505","7.6"
27109,"Olmsted","MN",2017,"Olmsted County, MN","130,852","5,730","4.4"
27109,"Olmsted","MN",2016,"Olmsted County, MN","129,586","6,011","4.6"
27109,"Olmsted","MN",2010,"Olmsted County, MN","124,529","10,410","8.4"
27109,"Olmsted","MN",2011,"Olmsted County, MN","125,145","10,643","8.5"
27109,"Olmsted","MN",2007,"Olmsted County, MN","124,302","10,005","8.0"
27109,"Olmsted","MN",2013,"Olmsted County, MN","127,337","10,081","7.9"
27137,"St. Louis","MN",2011,"St. Louis County, MN","162,213","16,330","10.1"
27137,"St. Louis","MN",2016,"St. Louis County, MN","157,524","6,849","4.3"
27137,"St. Louis","MN",2007,"St. Louis County, MN","161,634","13,501","8.4"
27137,"St. Louis","MN",2017,"St. Louis County, MN","156,366","8,070","5.2"
27137,"St. Louis","MN",2008,"St. Louis County, MN","158,327","15,474","9.8"
27137,"St. Louis","MN",2015,"St. Louis County, MN","158,852","7,676","4.8"
27137,"St. Louis","MN",2020,"St. Louis County, MN","151,826","9,146","6.0"
27137,"St. Louis","MN",2018,"St. Louis County, MN","155,039","7,990","5.2"
27137,"St. Louis","MN",2019,"St. Louis County, MN","152,902","8,005","5.2"
27137,"St. Louis","MN",2012,"St. Louis County, MN","160,961","14,385","8.9"
27137,"St. Louis","MN",2014,"St. Louis County, MN","160,152","10,960","6.8"
27137,"St. Louis","MN",2013,"St. Louis County, MN","160,538","15,247","9.5"
27137,"St. Louis","MN",2009,"St. Louis County, MN","158,559","17,502","11.0"
27137,"St. Louis","MN",2010,"St. Louis County, MN","162,232","17,186","10.6"
27137,"St. Louis","MN",2006,"St. Louis County, MN","160,858","13,577","8.4"
27145,"Stearns","MN",2013,"Stearns County, MN","125,699","11,465","9.1"
27145,"Stearns","MN",2020,"Stearns County, MN","130,174","8,843","6.8"
27145,"Stearns","MN",2011,"Stearns County, MN","126,007","13,098","10.4"
27145,"Stearns","MN",2019,"Stearns County, MN","129,911","8,634","6.6"
27145,"Stearns","MN",2016,"Stearns County, MN","127,350","5,828","4.6"
27145,"Stearns","MN",2006,"Stearns County, MN","124,257","14,423","11.6"
27145,"Stearns","MN",2017,"Stearns County, MN","128,437","6,270","4.9"
27145,"Stearns","MN",2009,"Stearns County, MN","123,515","12,289","9.9"
27145,"Stearns","MN",2010,"Stearns County, MN","125,831","12,959","10.3"
27145,"Stearns","MN",2012,"Stearns County, MN","125,830","10,906","8.7"
27145,"Stearns","MN",2007,"Stearns County, MN","124,756","13,410","10.7"
27145,"Stearns","MN",2015,"Stearns County, MN","127,205","5,978","4.7"
27145,"Stearns","MN",2018,"Stearns County, MN","129,182","6,871","5.3"
27145,"Stearns","MN",2008,"Stearns County, MN","122,821","11,274","9.2"
27145,"Stearns","MN",2014,"Stearns County, MN","125,871","8,172","6.5"
28035,"Forrest","MS",2019,"Forrest County, MS","61,785","9,468","15.3"
28035,"Forrest","MS",2009,"Forrest County, MS","66,413","13,790","20.8"
28035,"Forrest","MS",2008,"Forrest County, MS","65,231","13,067","20.0"
28035,"Forrest","MS",2007,"Forrest County, MS","66,381","16,039","24.2"
28035,"Forrest","MS",2016,"Forrest County, MS","62,784","9,723","15.5"
28035,"Forrest","MS",2013,"Forrest County, MS","64,562","13,810","21.4"
28035,"Forrest","MS",2017,"Forrest County, MS","62,418","9,610","15.4"
28035,"Forrest","MS",2018,"Forrest County, MS","62,139","9,541","15.4"
28035,"Forrest","MS",2015,"Forrest County, MS","63,286","9,815","15.5"
28035,"Forrest","MS",2011,"Forrest County, MS","63,935","13,818","21.6"
28035,"Forrest","MS",2012,"Forrest County, MS","64,442","13,256","20.6"
28035,"Forrest","MS",2020,"Forrest County, MS","60,776","8,859","14.6"
28035,"Forrest","MS",2014,"Forrest County, MS","63,641","11,140","17.5"
28035,"Forrest","MS",2006,"Forrest County, MS","66,081","15,832","24.0"
28035,"Forrest","MS",2010,"Forrest County, MS","63,264","13,484","21.3"
28047,"Harrison","MS",2017,"Harrison County, MS","170,208","26,888","15.8"
28047,"Harrison","MS",2019,"Harrison County, MS","170,573","28,528","16.7"
28047,"Harrison","MS",2009,"Harrison County, MS","152,964","32,600","21.3"
28047,"Harrison","MS",2008,"Harrison County, MS","151,431","30,297","20.0"
28047,"Harrison","MS",2020,"Harrison County, MS","168,423","24,297","14.4"
28047,"Harrison","MS",2013,"Harrison County, MS","166,197","35,375","21.3"
28047,"Harrison","MS",2018,"Harrison County, MS","170,462","27,023","15.9"
28047,"Harrison","MS",2010,"Harrison County, MS","160,322","36,483","22.8"
28047,"Harrison","MS",2011,"Harrison County, MS","162,810","36,601","22.5"
28047,"Harrison","MS",2012,"Harrison County, MS","164,456","34,704","21.1"
28047,"Harrison","MS",2015,"Harrison County, MS","168,867","28,395","16.8"
28047,"Harrison","MS",2016,"Harrison County, MS","169,383","26,077","15.4"
28047,"Harrison","MS",2014,"Harrison County, MS","167,607","30,640","18.3"
28047,"Harrison","MS",2007,"Harrison County, MS","154,616","32,564","21.1"
28047,"Harrison","MS",2006,"Harrison County, MS","151,596","33,202","21.9"
28049,"Hinds","MS",2017,"Hinds County, MS","197,690","28,066","14.2"
28049,"Hinds","MS",2020,"Hinds County, MS","178,889","21,603","12.1"
28049,"Hinds","MS",2010,"Hinds County, MS","211,958","42,448","20.0"
28049,"Hinds","MS",2014,"Hinds County, MS","207,274","33,793","16.3"
28049,"Hinds","MS",2009,"Hinds County, MS","210,753","38,874","18.4"
28049,"Hinds","MS",2012,"Hinds County, MS","213,327","44,013","20.6"
28049,"Hinds","MS",2016,"Hinds County, MS","200,738","27,658","13.8"
28049,"Hinds","MS",2019,"Hinds County, MS","189,033","28,749","15.2"
28049,"Hinds","MS",2008,"Hinds County, MS","211,146","36,697","17.4"
28049,"Hinds","MS",2018,"Hinds County, MS","193,959","25,429","13.1"
28049,"Hinds","MS",2015,"Hinds County, MS","204,537","26,305","12.9"
28049,"Hinds","MS",2007,"Hinds County, MS","216,309","44,830","20.7"
28049,"Hinds","MS",2006,"Hinds County, MS","219,004","39,634","18.1"
28049,"Hinds","MS",2011,"Hinds County, MS","213,930","43,666","20.4"
28049,"Hinds","MS",2013,"Hinds County, MS","210,023","41,161","19.6"
28059,"Jackson","MS",2010,"Jackson County, MS","120,869","24,991","20.7"
28059,"Jackson","MS",2015,"Jackson County, MS","119,686","17,382","14.5"
28059,"Jackson","MS",2008,"Jackson County, MS","114,281","21,473","18.8"
28059,"Jackson","MS",2018,"Jackson County, MS","119,579","17,179","14.4"
28059,"Jackson","MS",2014,"Jackson County, MS","120,070","20,283","16.9"
28059,"Jackson","MS",2016,"Jackson County, MS","119,403","16,058","13.4"
28059,"Jackson","MS",2013,"Jackson County, MS","119,583","23,819","19.9"
28059,"Jackson","MS",2006,"Jackson County, MS","116,546","23,804","20.4"
28059,"Jackson","MS",2007,"Jackson County, MS","117,286","21,464","18.3"
28059,"Jackson","MS",2020,"Jackson County, MS","117,856","15,379","13.0"
28059,"Jackson","MS",2019,"Jackson County, MS","119,055","17,030","14.3"
28059,"Jackson","MS",2011,"Jackson County, MS","120,696","23,961","19.9"
28059,"Jackson","MS",2012,"Jackson County, MS","119,682","23,326","19.5"
28059,"Jackson","MS",2009,"Jackson County, MS","114,991","22,930","19.9"
28059,"Jackson","MS",2017,"Jackson County, MS","119,447","16,536","13.8"
29019,"Boone","MO",2011,"Boone County, MO","141,588","20,580","14.5"
29019,"Boone","MO",2012,"Boone County, MO","143,642","20,866","14.5"
29019,"Boone","MO",2014,"Boone County, MO","146,116","17,744","12.1"
29019,"Boone","MO",2018,"Boone County, MO","149,897","15,936","10.6"
29019,"Boone","MO",2016,"Boone County, MO","148,510","13,730","9.2"
29019,"Boone","MO",2006,"Boone County, MO","132,811","23,556","17.7"
29019,"Boone","MO",2009,"Boone County, MO","133,485","16,972","12.7"
29019,"Boone","MO",2017,"Boone County, MO","149,041","14,994","10.1"
29019,"Boone","MO",2010,"Boone County, MO","139,608","19,630","14.1"
29019,"Boone","MO",2008,"Boone County, MO","131,518","16,846","12.8"
29019,"Boone","MO",2019,"Boone County, MO","149,160","16,404","11.0"
29019,"Boone","MO",2013,"Boone County, MO","145,133","19,043","13.1"
29019,"Boone","MO",2020,"Boone County, MO","150,709","16,120","10.7"
29019,"Boone","MO",2015,"Boone County, MO","148,128","14,185","9.6"
29019,"Boone","MO",2007,"Boone County, MO","132,737","22,407","16.9"
29021,"Buchanan","MO",2016,"Buchanan County, MO","71,358","7,439","10.4"
29021,"Buchanan","MO",2017,"Buchanan County, MO","71,232","8,187","11.5"
29021,"Buchanan","MO",2018,"Buchanan County, MO","70,387","8,559","12.2"
29021,"Buchanan","MO",2013,"Buchanan County, MO","73,242","11,315","15.4"
29021,"Buchanan","MO",2007,"Buchanan County, MO","73,661","9,498","12.9"
29021,"Buchanan","MO",2008,"Buchanan County, MO","72,688","10,198","14.0"
29021,"Buchanan","MO",2015,"Buchanan County, MO","71,839","8,332","11.6"
29021,"Buchanan","MO",2010,"Buchanan County, MO","72,799","10,242","14.1"
29021,"Buchanan","MO",2009,"Buchanan County, MO","73,355","10,861","14.8"
29021,"Buchanan","MO",2014,"Buchanan County, MO","72,680","10,150","14.0"
29021,"Buchanan","MO",2006,"Buchanan County, MO","70,954","8,520","12.0"
29021,"Buchanan","MO",2020,"Buchanan County, MO","67,866","9,223","13.6"
29021,"Buchanan","MO",2019,"Buchanan County, MO","68,859","9,393","13.6"
29021,"Buchanan","MO",2011,"Buchanan County, MO","73,561","11,978","16.3"
29021,"Buchanan","MO",2012,"Buchanan County, MO","73,500","12,631","17.2"
29031,"Cape Girardeau","MO",2017,"Cape Girardeau County, MO","62,234","6,447","10.4"
29031,"Cape Girardeau","MO",2010,"Cape Girardeau County, MO","61,818","9,278","15.0"
29031,"Cape Girardeau","MO",2013,"Cape Girardeau County, MO","62,598","8,316","13.3"
29031,"Cape Girardeau","MO",2018,"Cape Girardeau County, MO","62,371","7,109","11.4"
29031,"Cape Girardeau","MO",2015,"Cape Girardeau County, MO","63,146","6,644","10.5"
29031,"Cape Girardeau","MO",2009,"Cape Girardeau County, MO","60,930","8,771","14.4"
29031,"Cape Girardeau","MO",2016,"Cape Girardeau County, MO","63,014","7,172","11.4"
29031,"Cape Girardeau","MO",2006,"Cape Girardeau County, MO","61,114","8,764","14.3"
29031,"Cape Girardeau","MO",2007,"Cape Girardeau County, MO","61,222","8,715","14.2"
29031,"Cape Girardeau","MO",2012,"Cape Girardeau County, MO","62,408","9,078","14.5"
29031,"Cape Girardeau","MO",2014,"Cape Girardeau County, MO","62,960","7,708","12.2"
29031,"Cape Girardeau","MO",2008,"Cape Girardeau County, MO","60,460","8,838","14.6"
29031,"Cape Girardeau","MO",2020,"Cape Girardeau County, MO","62,243","7,603","12.2"
29031,"Cape Girardeau","MO",2011,"Cape Girardeau County, MO","62,472","9,119","14.6"
29031,"Cape Girardeau","MO",2019,"Cape Girardeau County, MO","62,224","7,199","11.6"
29051,"Cole","MO",2010,"Cole County, MO","62,063","7,092","11.4"
29051,"Cole","MO",2020,"Cole County, MO","58,687","6,120","10.4"
29051,"Cole","MO",2008,"Cole County, MO","61,005","7,688","12.6"
29051,"Cole","MO",2007,"Cole County, MO","61,816","9,247","15.0"
29051,"Cole","MO",2011,"Cole County, MO","62,074","7,777","12.5"
29051,"Cole","MO",2006,"Cole County, MO","61,587","8,293","13.5"
29051,"Cole","MO",2019,"Cole County, MO","58,982","6,153","10.4"
29051,"Cole","MO",2015,"Cole County, MO","60,958","5,947","9.8"
29051,"Cole","MO",2012,"Cole County, MO","61,548","7,843","12.7"
29051,"Cole","MO",2018,"Cole County, MO","59,581","5,872","9.9"
29051,"Cole","MO",2013,"Cole County, MO","61,572","7,729","12.6"
29051,"Cole","MO",2014,"Cole County, MO","61,248","7,264","11.9"
29051,"Cole","MO",2017,"Cole County, MO","59,959","6,051","10.1"
29051,"Cole","MO",2009,"Cole County, MO","61,467","7,682","12.5"
29051,"Cole","MO",2016,"Cole County, MO","60,496","5,532","9.1"
29077,"Greene","MO",2016,"Greene County, MO","232,642","26,418","11.4"
29077,"Greene","MO",2013,"Greene County, MO","232,200","40,266","17.3"
29077,"Greene","MO",2009,"Greene County, MO","222,207","37,152","16.7"
29077,"Greene","MO",2012,"Greene County, MO","230,143","40,714","17.7"
29077,"Greene","MO",2014,"Greene County, MO","232,755","32,486","14.0"
29077,"Greene","MO",2007,"Greene County, MO","222,723","34,371","15.4"
29077,"Greene","MO",2010,"Greene County, MO","226,984","38,502","17.0"
29077,"Greene","MO",2011,"Greene County, MO","228,603","39,498","17.3"
29077,"Greene","MO",2017,"Greene County, MO","232,996","26,352","11.3"
29077,"Greene","MO",2018,"Greene County, MO","233,935","29,075","12.4"
29077,"Greene","MO",2006,"Greene County, MO","221,091","36,239","16.4"
29077,"Greene","MO",2008,"Greene County, MO","220,356","33,398","15.2"
29077,"Greene","MO",2019,"Greene County, MO","233,988","31,041","13.3"
29077,"Greene","MO",2015,"Greene County, MO","233,387","31,086","13.3"
29077,"Greene","MO",2020,"Greene County, MO","234,328","33,378","14.2"
29095,"Jackson","MO",2013,"Jackson County, MO","581,818","103,411","17.8"
29095,"Jackson","MO",2018,"Jackson County, MO","586,394","73,219","12.5"
29095,"Jackson","MO",2009,"Jackson County, MO","609,536","106,268","17.4"
29095,"Jackson","MO",2006,"Jackson County, MO","584,219","90,411","15.5"
29095,"Jackson","MO",2011,"Jackson County, MO","582,498","105,061","18.0"
29095,"Jackson","MO",2016,"Jackson County, MO","584,771","67,366","11.5"
29095,"Jackson","MO",2017,"Jackson County, MO","587,885","73,991","12.6"
29095,"Jackson","MO",2008,"Jackson County, MO","577,529","88,659","15.4"
29095,"Jackson","MO",2020,"Jackson County, MO","581,254","75,693","13.0"
29095,"Jackson","MO",2015,"Jackson County, MO","583,639","73,433","12.6"
29095,"Jackson","MO",2010,"Jackson County, MO","582,868","104,865","18.0"
29095,"Jackson","MO",2012,"Jackson County, MO","580,963","102,583","17.7"
29095,"Jackson","MO",2019,"Jackson County, MO","585,577","77,183","13.2"
29095,"Jackson","MO",2014,"Jackson County, MO","582,709","86,330","14.8"
29095,"Jackson","MO",2007,"Jackson County, MO","584,421","86,643","14.8"
29097,"Jasper","MO",2015,"Jasper County, MO","99,492","14,442","14.5"
29097,"Jasper","MO",2010,"Jasper County, MO","99,963","20,617","20.6"
29097,"Jasper","MO",2018,"Jasper County, MO","99,264","15,009","15.1"
29097,"Jasper","MO",2011,"Jasper County, MO","100,685","20,554","20.4"
29097,"Jasper","MO",2007,"Jasper County, MO","99,878","15,705","15.7"
29097,"Jasper","MO",2006,"Jasper County, MO","98,930","15,648","15.8"
29097,"Jasper","MO",2017,"Jasper County, MO","99,433","14,070","14.2"
29097,"Jasper","MO",2009,"Jasper County, MO","100,649","18,052","17.9"
29097,"Jasper","MO",2014,"Jasper County, MO","99,210","17,305","17.4"
29097,"Jasper","MO",2012,"Jasper County, MO","97,944","19,974","20.4"
29097,"Jasper","MO",2016,"Jasper County, MO","99,474","13,150","13.2"
29097,"Jasper","MO",2013,"Jasper County, MO","98,685","17,562","17.8"
29097,"Jasper","MO",2019,"Jasper County, MO","99,405","16,611","16.7"
29097,"Jasper","MO",2008,"Jasper County, MO","99,226","19,003","19.2"
29097,"Jasper","MO",2020,"Jasper County, MO","99,230","16,020","16.1"
29510,"St. Louis","MO",2007,"St. Louis city, MO","309,565","39,560","12.8"
29510,"St. Louis","MO",2015,"St. Louis city, MO","268,499","36,858","13.7"
29510,"St. Louis","MO",2017,"St. Louis city, MO","257,092","32,228","12.5"
29510,"St. Louis","MO",2018,"St. Louis city, MO","250,239","31,465","12.6"
29510,"St. Louis","MO",2019,"St. Louis city, MO","247,026","31,216","12.6"
29510,"St. Louis","MO",2012,"St. Louis city, MO","274,124","52,534","19.2"
29510,"St. Louis","MO",2013,"St. Louis city, MO","274,396","50,369","18.4"
29510,"St. Louis","MO",2014,"St. Louis city, MO","272,235","44,385","16.3"
29510,"St. Louis","MO",2016,"St. Louis city, MO","262,738","32,997","12.6"
29510,"St. Louis","MO",2006,"St. Louis city, MO","302,834","40,125","13.2"
29510,"St. Louis","MO",2009,"St. Louis city, MO","308,779","59,520","19.3"
29510,"St. Louis","MO",2008,"St. Louis city, MO","305,788","51,996","17.0"
29510,"St. Louis","MO",2020,"St. Louis city, MO","239,121","28,406","11.9"
29510,"St. Louis","MO",2010,"St. Louis city, MO","275,698","53,134","19.3"
29510,"St. Louis","MO",2011,"St. Louis city, MO","275,211","56,450","20.5"
30013,"Cascade","MT",2016,"Cascade County, MT","65,277","6,647","10.2"
30013,"Cascade","MT",2018,"Cascade County, MT","64,724","6,005","9.3"
30013,"Cascade","MT",2017,"Cascade County, MT","65,034","6,557","10.1"
30013,"Cascade","MT",2013,"Cascade County, MT","67,098","11,988","17.9"
30013,"Cascade","MT",2010,"Cascade County, MT","66,914","12,461","18.6"
30013,"Cascade","MT",2020,"Cascade County, MT","63,799","6,717","10.5"
30013,"Cascade","MT",2011,"Cascade County, MT","67,254","13,268","19.7"
30013,"Cascade","MT",2015,"Cascade County, MT","66,068","8,918","13.5"
30013,"Cascade","MT",2014,"Cascade County, MT","66,572","10,399","15.6"
30013,"Cascade","MT",2012,"Cascade County, MT","66,873","13,308","19.9"
30013,"Cascade","MT",2019,"Cascade County, MT","63,974","6,236","9.7"
30013,"Cascade","MT",2006,"Cascade County, MT","68,678","11,054","16.1"
30013,"Cascade","MT",2008,"Cascade County, MT","67,677","13,250","19.6"
30013,"Cascade","MT",2009,"Cascade County, MT","67,538","13,233","19.6"
30013,"Cascade","MT",2007,"Cascade County, MT","68,212","10,980","16.1"
30063,"Missoula","MT",2013,"Missoula County, MT","94,208","17,934","19.0"
30063,"Missoula","MT",2014,"Missoula County, MT","94,519","14,557","15.4"
30063,"Missoula","MT",2019,"Missoula County, MT","97,478","8,936","9.2"
30063,"Missoula","MT",2011,"Missoula County, MT","94,003","20,252","21.5"
30063,"Missoula","MT",2018,"Missoula County, MT","97,645","8,777","9.0"
30063,"Missoula","MT",2006,"Missoula County, MT","92,919","18,968","20.4"
30063,"Missoula","MT",2007,"Missoula County, MT","93,469","18,288","19.6"
30063,"Missoula","MT",2010,"Missoula County, MT","93,648","19,173","20.5"
30063,"Missoula","MT",2012,"Missoula County, MT","94,109","20,800","22.1"
30063,"Missoula","MT",2017,"Missoula County, MT","97,141","8,389","8.6"
30063,"Missoula","MT",2016,"Missoula County, MT","96,335","9,106","9.5"
30063,"Missoula","MT",2009,"Missoula County, MT","93,433","19,240","20.6"
30063,"Missoula","MT",2015,"Missoula County, MT","95,199","11,512","12.1"
30063,"Missoula","MT",2020,"Missoula County, MT","98,956","9,409","9.5"
30063,"Missoula","MT",2008,"Missoula County, MT","93,084","17,312","18.6"
30111,"Yellowstone","MT",2014,"Yellowstone County, MT","129,216","19,296","14.9"
30111,"Yellowstone","MT",2010,"Yellowstone County, MT","125,065","22,051","17.6"
30111,"Yellowstone","MT",2009,"Yellowstone County, MT","123,416","24,355","19.7"
30111,"Yellowstone","MT",2018,"Yellowstone County, MT","131,005","10,594","8.1"
30111,"Yellowstone","MT",2016,"Yellowstone County, MT","130,712","11,016","8.4"
30111,"Yellowstone","MT",2019,"Yellowstone County, MT","131,299","10,839","8.3"
30111,"Yellowstone","MT",2011,"Yellowstone County, MT","126,080","24,710","19.6"
30111,"Yellowstone","MT",2017,"Yellowstone County, MT","130,742","11,818","9.0"
30111,"Yellowstone","MT",2020,"Yellowstone County, MT","132,655","12,163","9.2"
