"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Carroll County, IA"	"19027"	"85+ years"	"85+"	"Jan., 2011"	"2011/01"	12	Not Applicable	Not Applicable
	"Carroll County, IA"	"19027"	"85+ years"	"85+"	"Feb., 2011"	"2011/02"	12	Not Applicable	Not Applicable
	"Carroll County, IA"	"19027"	"85+ years"	"85+"	"Aug., 2011"	"2011/08"	11	Not Applicable	Not Applicable
	"Carroll County, IA"	"19027"	"85+ years"	"85+"	"Dec., 2011"	"2011/12"	13	Not Applicable	Not Applicable
	"Carroll County, IA"	"19027"	"85+ years"	"85+"	"Jan., 2012"	"2012/01"	13	Not Applicable	Not Applicable
	"Carroll County, IA"	"19027"	"85+ years"	"85+"	"Mar., 2012"	"2012/03"	13	Not Applicable	Not Applicable
	"Carroll County, IA"	"19027"	"85+ years"	"85+"	"Apr., 2012"	"2012/04"	10	Not Applicable	Not Applicable
	"Carroll County, IA"	"19027"	"85+ years"	"85+"	"May, 2012"	"2012/05"	10	Not Applicable	Not Applicable
	"Carroll County, IA"	"19027"	"85+ years"	"85+"	"Jun., 2012"	"2012/06"	14	Not Applicable	Not Applicable
	"Carroll County, IA"	"19027"	"85+ years"	"85+"	"Oct., 2012"	"2012/10"	13	Not Applicable	Not Applicable
	"Carroll County, IA"	"19027"	"85+ years"	"85+"	"Dec., 2012"	"2012/12"	13	Not Applicable	Not Applicable
	"Cass County, IA"	"19029"	"85+ years"	"85+"	"Jan., 2010"	"2010/01"	15	Not Applicable	Not Applicable
	"Cass County, IA"	"19029"	"85+ years"	"85+"	"Apr., 2010"	"2010/04"	11	Not Applicable	Not Applicable
	"Cass County, IA"	"19029"	"85+ years"	"85+"	"Jan., 2011"	"2011/01"	10	Not Applicable	Not Applicable
	"Cass County, IA"	"19029"	"85+ years"	"85+"	"Mar., 2011"	"2011/03"	11	Not Applicable	Not Applicable
	"Cass County, IA"	"19029"	"85+ years"	"85+"	"Jan., 2012"	"2012/01"	13	Not Applicable	Not Applicable
